ANIO_REPORT;ANIO;CODMES;MES;DIA;COD_PROV;PROV;COD_CANT;CANT;COD_TIPO;TIPO;COD_EST;ESTACION;SO2
2021;2005;1;Enero;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14.59
2021;2005;1;Enero;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;15.07
2021;2005;1;Enero;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;19.42
2021;2005;1;Enero;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;19.79
2021;2005;1;Enero;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;17.93
2021;2005;1;Enero;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;18.08
2021;2005;1;Enero;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14.95
2021;2005;1;Enero;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14.39
2021;2005;1;Enero;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14.28
2021;2005;1;Enero;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;12.47
2021;2005;1;Enero;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;12.58
2021;2005;1;Enero;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;11.64
2021;2005;1;Enero;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14.89
2021;2005;1;Enero;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14.04
2021;2005;1;Enero;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;13.12
2021;2005;1;Enero;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;9.24
2021;2005;1;Enero;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;8.56
2021;2005;1;Enero;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;11.25
2021;2005;1;Enero;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14.67
2021;2005;1;Enero;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14.58
2021;2005;1;Enero;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;18.55
2021;2005;1;Enero;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;22.71
2021;2005;1;Enero;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;18.55
2021;2005;1;Enero;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14.13
2021;2005;1;Enero;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;23.69
2021;2005;1;Enero;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;26.39
2021;2005;1;Enero;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;17.43
2021;2005;1;Enero;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;21.66
2021;2005;1;Enero;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;20.06
2021;2005;1;Enero;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;19.52
2021;2005;1;Enero;31;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;21.19
2021;2005;1;Enero;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;18.19
2021;2005;1;Enero;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;12.61
2021;2005;1;Enero;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;27.18
2021;2005;1;Enero;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;27.48
2021;2005;1;Enero;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;11.84
2021;2005;1;Enero;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;10.28
2021;2005;1;Enero;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;10.68
2021;2005;1;Enero;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;33.05
2021;2005;1;Enero;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;24.34
2021;2005;1;Enero;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;9.37
2021;2005;1;Enero;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;7.02
2021;2005;1;Enero;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;5.99
2021;2005;1;Enero;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;24.81
2021;2005;1;Enero;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;26.88
2021;2005;1;Enero;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;18.46
2021;2005;1;Enero;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;8.82
2021;2005;1;Enero;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;5.29
2021;2005;1;Enero;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;7.35
2021;2005;1;Enero;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;20.01
2021;2005;1;Enero;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;18.66
2021;2005;1;Enero;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;37.71
2021;2005;1;Enero;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;34.97
2021;2005;1;Enero;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;12.95
2021;2005;1;Enero;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;9.88
2021;2005;1;Enero;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;20.02
2021;2005;1;Enero;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;30.25
2021;2005;1;Enero;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;22.81
2021;2005;1;Enero;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;18.9
2021;2005;1;Enero;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;18.07
2021;2005;1;Enero;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;18.35
2021;2005;1;Enero;31;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;12.47
2021;2005;1;Enero;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;6.36
2021;2005;1;Enero;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;6.03
2021;2005;1;Enero;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;8.2
2021;2005;1;Enero;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;7.31
2021;2005;1;Enero;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;2.82
2021;2005;1;Enero;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;2.79
2021;2005;1;Enero;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;2.74
2021;2005;1;Enero;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;7.69
2021;2005;1;Enero;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;6.22
2021;2005;1;Enero;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;2.09
2021;2005;1;Enero;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;0.91
2021;2005;1;Enero;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.69
2021;2005;1;Enero;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;2.94
2021;2005;1;Enero;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;3.57
2021;2005;1;Enero;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;3
2021;2005;1;Enero;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;0.98
2021;2005;1;Enero;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.04
2021;2005;1;Enero;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;0.97
2021;2005;1;Enero;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.68
2021;2005;1;Enero;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.58
2021;2005;1;Enero;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;4.04
2021;2005;1;Enero;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;5.28
2021;2005;1;Enero;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;4.88
2021;2005;1;Enero;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;3.43
2021;2005;1;Enero;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;7.67
2021;2005;1;Enero;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;9.51
2021;2005;1;Enero;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;4.2
2021;2005;1;Enero;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;4.42
2021;2005;1;Enero;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;4.41
2021;2005;1;Enero;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;9.11
2021;2005;1;Enero;31;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;7.34
2021;2005;2;Febrero;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;23.1
2021;2005;2;Febrero;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;20.84
2021;2005;2;Febrero;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;19.58
2021;2005;2;Febrero;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;17.05
2021;2005;2;Febrero;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;9.17
2021;2005;2;Febrero;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;8.6
2021;2005;2;Febrero;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;9.9
2021;2005;2;Febrero;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;19.47
2021;2005;2;Febrero;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;21.88
2021;2005;2;Febrero;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;19.31
2021;2005;2;Febrero;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;19.49
2021;2005;2;Febrero;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;14.61
2021;2005;2;Febrero;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;21.81
2021;2005;2;Febrero;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;22.74
2021;2005;2;Febrero;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;19.3
2021;2005;2;Febrero;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;27.64
2021;2005;2;Febrero;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;39.31
2021;2005;2;Febrero;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;37.89
2021;2005;2;Febrero;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;33.59
2021;2005;2;Febrero;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;43.57
2021;2005;2;Febrero;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;46.27
2021;2005;2;Febrero;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;43.36
2021;2005;2;Febrero;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;35.35
2021;2005;2;Febrero;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;33.4
2021;2005;2;Febrero;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;31.54
2021;2005;2;Febrero;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;27.43
2021;2005;2;Febrero;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;35.15
2021;2005;2;Febrero;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;32.98
2021;2005;2;Febrero;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;28.71
2021;2005;2;Febrero;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;20.87
2021;2005;2;Febrero;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;19.21
2021;2005;2;Febrero;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;9.25
2021;2005;2;Febrero;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;6.45
2021;2005;2;Febrero;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;6.74
2021;2005;2;Febrero;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;4.06
2021;2005;2;Febrero;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;9.92
2021;2005;2;Febrero;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;12.48
2021;2005;2;Febrero;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;11.28
2021;2005;2;Febrero;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;10.32
2021;2005;2;Febrero;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;16.94
2021;2005;2;Febrero;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;11.59
2021;2005;2;Febrero;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;9.32
2021;2005;2;Febrero;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;16.04
2021;2005;2;Febrero;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;15.64
2021;2005;2;Febrero;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;38.47
2021;2005;2;Febrero;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;36.5
2021;2005;2;Febrero;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;12.52
2021;2005;2;Febrero;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;20.75
2021;2005;2;Febrero;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;32.26
2021;2005;2;Febrero;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;32.87
2021;2005;2;Febrero;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;27.81
2021;2005;2;Febrero;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;18.61
2021;2005;2;Febrero;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;15.97
2021;2005;2;Febrero;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;14.04
2021;2005;2;Febrero;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;4;El Camal;14.15
2021;2005;2;Febrero;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;7.19
2021;2005;2;Febrero;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;5.99
2021;2005;2;Febrero;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;7.01
2021;2005;2;Febrero;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;6.93
2021;2005;2;Febrero;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;3.08
2021;2005;2;Febrero;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.94
2021;2005;2;Febrero;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.94
2021;2005;2;Febrero;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;0.21
2021;2005;2;Febrero;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.07
2021;2005;2;Febrero;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;2.03
2021;2005;2;Febrero;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.32
2021;2005;2;Febrero;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.55
2021;2005;2;Febrero;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;3.09
2021;2005;2;Febrero;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.4
2021;2005;2;Febrero;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;0.34
2021;2005;2;Febrero;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;0.4
2021;2005;2;Febrero;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.02
2021;2005;2;Febrero;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;9.02
2021;2005;2;Febrero;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;9.13
2021;2005;2;Febrero;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;2.19
2021;2005;2;Febrero;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;6.48
2021;2005;2;Febrero;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;8.3
2021;2005;2;Febrero;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;7.35
2021;2005;2;Febrero;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.35
2021;2005;2;Febrero;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;0
2021;2005;2;Febrero;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.29
2021;2005;2;Febrero;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;5;Centro;1.34
2021;2005;3;Marzo;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;6.58
2021;2005;3;Marzo;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;7.91
2021;2005;3;Marzo;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;7.74
2021;2005;3;Marzo;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;11.14
2021;2005;3;Marzo;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;9.42
2021;2005;3;Marzo;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;4.06
2021;2005;3;Marzo;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;7.01
2021;2005;3;Marzo;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;8.29
2021;2005;3;Marzo;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;8.74
2021;2005;3;Marzo;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;10.8
2021;2005;3;Marzo;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;9.92
2021;2005;3;Marzo;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;7.7
2021;2005;3;Marzo;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;8.54
2021;2005;3;Marzo;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;8.8
2021;2005;3;Marzo;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;8.6
2021;2005;3;Marzo;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;11.76
2021;2005;3;Marzo;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;11.69
2021;2005;3;Marzo;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;9.75
2021;2005;3;Marzo;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;7.38
2021;2005;3;Marzo;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;8.23
2021;2005;3;Marzo;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;17.05
2021;2005;3;Marzo;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;22.31
2021;2005;3;Marzo;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;15.28
2021;2005;3;Marzo;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;6.86
2021;2005;3;Marzo;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;10.88
2021;2005;3;Marzo;31;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;1;Cotocollao;7.7
2021;2005;3;Marzo;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;9.69
2021;2005;3;Marzo;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;7.45
2021;2005;3;Marzo;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;6.12
2021;2005;3;Marzo;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;7.33
2021;2005;3;Marzo;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;16.88
2021;2005;3;Marzo;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;25.53
2021;2005;3;Marzo;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;18.02
2021;2005;3;Marzo;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;16.58
2021;2005;3;Marzo;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;7.01
2021;2005;3;Marzo;27;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;6.95
2021;2005;3;Marzo;28;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;6.9
2021;2005;3;Marzo;29;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;7.6
2021;2005;3;Marzo;30;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;10.86
2021;2005;3;Marzo;31;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;2;Carapungo;11.31
2021;2005;3;Marzo;1;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;44.22
2021;2005;3;Marzo;2;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;42.19
2021;2005;3;Marzo;3;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;42.28
2021;2005;3;Marzo;4;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;40.63
2021;2005;3;Marzo;5;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;50.91
2021;2005;3;Marzo;6;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;42.87
2021;2005;3;Marzo;7;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;31.68
2021;2005;3;Marzo;8;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;38.83
2021;2005;3;Marzo;9;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;37.05
2021;2005;3;Marzo;10;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;39.88
2021;2005;3;Marzo;11;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;37.65
2021;2005;3;Marzo;12;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;35.62
2021;2005;3;Marzo;13;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;26.19
2021;2005;3;Marzo;14;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;43.2
2021;2005;3;Marzo;15;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;43.71
2021;2005;3;Marzo;16;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;37.96
2021;2005;3;Marzo;17;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;39.15
2021;2005;3;Marzo;18;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;41.24
2021;2005;3;Marzo;19;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;38.76
2021;2005;3;Marzo;20;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;30.09
2021;2005;3;Marzo;21;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;36.13
2021;2005;3;Marzo;22;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;45.79
2021;2005;3;Marzo;23;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;48.33
2021;2005;3;Marzo;24;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;37.95
2021;2005;3;Marzo;25;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;39.35
2021;2005;3;Marzo;26;17;Pichincha;1701;Distrito Metropolitano de Quito;1;Automática;3;Belisario;29.37
